"Var1" "Freq" "Perc" "Cumul"
"21929" "repeats" 3 2.85766540167345e-06 0.980292586834926
"21945" "replenishing" 3 2.85766540167345e-06 0.980295444500328
"21961" "repose" 3 2.85766540167345e-06 0.980298302165729
"21962" "reposition" 3 2.85766540167345e-06 0.980301159831131
"21972" "repression" 3 2.85766540167345e-06 0.980304017496533
"21973" "reprinted" 3 2.85766540167345e-06 0.980306875161934
"21976" "reprobates" 3 2.85766540167345e-06 0.980309732827336
"21985" "reputable" 3 2.85766540167345e-06 0.980312590492738
"22000" "requisite" 3 2.85766540167345e-06 0.98031544815814
"22004" "reremade" 3 2.85766540167345e-06 0.980318305823541
"22018" "resemblance" 3 2.85766540167345e-06 0.980321163488943
"22020" "resembling" 3 2.85766540167345e-06 0.980324021154345
"22022" "resentfulness" 3 2.85766540167345e-06 0.980326878819746
"22023" "resentment" 3 2.85766540167345e-06 0.980329736485148
"22029" "reserving" 3 2.85766540167345e-06 0.98033259415055
"22030" "reset" 3 2.85766540167345e-06 0.980335451815951
"22031" "reshape" 3 2.85766540167345e-06 0.980338309481353
"22032" "reside" 3 2.85766540167345e-06 0.980341167146755
"22038" "resides" 3 2.85766540167345e-06 0.980344024812156
"22040" "residual" 3 2.85766540167345e-06 0.980346882477558
"22041" "resignation" 3 2.85766540167345e-06 0.98034974014296
"22046" "resiny" 3 2.85766540167345e-06 0.980352597808361
"22049" "resisting" 3 2.85766540167345e-06 0.980355455473763
"22051" "resizable" 3 2.85766540167345e-06 0.980358313139165
"22053" "resolute" 3 2.85766540167345e-06 0.980361170804566
"22060" "resonate" 3 2.85766540167345e-06 0.980364028469968
"22061" "resonated" 3 2.85766540167345e-06 0.98036688613537
"22062" "resonates" 3 2.85766540167345e-06 0.980369743800771
"22071" "respectful" 3 2.85766540167345e-06 0.980372601466173
"22073" "respects" 3 2.85766540167345e-06 0.980375459131575
"22087" "resssssst" 3 2.85766540167345e-06 0.980378316796976
"22094" "restaurateur" 3 2.85766540167345e-06 0.980381174462378
"22098" "restless" 3 2.85766540167345e-06 0.98038403212778
"22108" "restricted" 3 2.85766540167345e-06 0.980386889793181
"22109" "restricting" 3 2.85766540167345e-06 0.980389747458583
"22111" "restrictive" 3 2.85766540167345e-06 0.980392605123985
"22121" "resumed" 3 2.85766540167345e-06 0.980395462789386
"22136" "reteach" 3 2.85766540167345e-06 0.980398320454788
"22137" "retexturize" 3 2.85766540167345e-06 0.98040117812019
"22139" "retie" 3 2.85766540167345e-06 0.980404035785591
"22141" "retire" 3 2.85766540167345e-06 0.980406893450993
"22143" "retirees" 3 2.85766540167345e-06 0.980409751116395
"22153" "retrograde" 3 2.85766540167345e-06 0.980412608781796
"22163" "retweeting" 3 2.85766540167345e-06 0.980415466447198
"22167" "reuptake" 3 2.85766540167345e-06 0.9804183241126
"22173" "revamping" 3 2.85766540167345e-06 0.980421181778001
"22191" "reversing" 3 2.85766540167345e-06 0.980424039443403
"22204" "revisit" 3 2.85766540167345e-06 0.980426897108805
"22216" "revolve" 3 2.85766540167345e-06 0.980429754774206
"22217" "revolved" 3 2.85766540167345e-06 0.980432612439608
"22219" "revving" 3 2.85766540167345e-06 0.98043547010501
"22229" "rewritten" 3 2.85766540167345e-06 0.980438327770412
"22243" "rhodes" 3 2.85766540167345e-06 0.980441185435813
"22249" "rhymin" 3 2.85766540167345e-06 0.980444043101215
"22256" "ribbony" 3 2.85766540167345e-06 0.980446900766616
"22257" "ribeiro" 3 2.85766540167345e-06 0.980449758432018
"22260" "rica" 3 2.85766540167345e-06 0.98045261609742
"22264" "rices" 3 2.85766540167345e-06 0.980455473762821
"22273" "richmond" 3 2.85766540167345e-06 0.980458331428223
"22280" "ricotta" 3 2.85766540167345e-06 0.980461189093625
"22284" "riddled" 3 2.85766540167345e-06 0.980464046759027
"22291" "ridiculed" 3 2.85766540167345e-06 0.980466904424428
"22298" "rifle" 3 2.85766540167345e-06 0.98046976208983
"22305" "rightful" 3 2.85766540167345e-06 0.980472619755232
"22306" "rightfully" 3 2.85766540167345e-06 0.980475477420633
"22311" "rightwe" 3 2.85766540167345e-06 0.980478335086035
"22313" "rigorous" 3 2.85766540167345e-06 0.980481192751437
"22323" "rincewind" 3 2.85766540167345e-06 0.980484050416838
"22344" "ripping" 3 2.85766540167345e-06 0.98048690808224
"22348" "risers" 3 2.85766540167345e-06 0.980489765747642
"22349" "rises" 3 2.85766540167345e-06 0.980492623413043
"22357" "rissads" 3 2.85766540167345e-06 0.980495481078445
"22367" "rival" 3 2.85766540167345e-06 0.980498338743847
"22389" "ro" 3 2.85766540167345e-06 0.980501196409248
"22394" "roadsnot" 3 2.85766540167345e-06 0.98050405407465
"22396" "roadways" 3 2.85766540167345e-06 0.980506911740052
"22401" "roarers" 3 2.85766540167345e-06 0.980509769405453
"22402" "roaring" 3 2.85766540167345e-06 0.980512627070855
"22406" "roasts" 3 2.85766540167345e-06 0.980515484736257
"22416" "robie" 3 2.85766540167345e-06 0.980518342401658
"22419" "robinseggblue" 3 2.85766540167345e-06 0.98052120006706
"22436" "rockefellers" 3 2.85766540167345e-06 0.980524057732462
"22439" "rockies" 3 2.85766540167345e-06 0.980526915397863
"22452" "roddenberry" 3 2.85766540167345e-06 0.980529773063265
"22458" "rods" 3 2.85766540167345e-06 0.980532630728667
"22469" "roleplay" 3 2.85766540167345e-06 0.980535488394068
"22472" "rollcall" 3 2.85766540167345e-06 0.98053834605947
"22477" "rollers" 3 2.85766540167345e-06 0.980541203724872
"22482" "rollthese" 3 2.85766540167345e-06 0.980544061390273
"22502" "rondeau" 3 2.85766540167345e-06 0.980546919055675
"22505" "ronnies" 3 2.85766540167345e-06 0.980549776721077
"22506" "rons" 3 2.85766540167345e-06 0.980552634386478
"22509" "roofer" 3 2.85766540167345e-06 0.98055549205188
"22516" "roomie" 3 2.85766540167345e-06 0.980558349717282
"22519" "rooney" 3 2.85766540167345e-06 0.980561207382683
"22526" "rootsnstreams" 3 2.85766540167345e-06 0.980564065048085
"22541" "rosey" 3 2.85766540167345e-06 0.980566922713487
"22548" "rostow" 3 2.85766540167345e-06 0.980569780378888
"22553" "roth" 3 2.85766540167345e-06 0.98057263804429
"22554" "rothfuss" 3 2.85766540167345e-06 0.980575495709692
"22555" "rotten" 3 2.85766540167345e-06 0.980578353375093
"22558" "roughest" 3 2.85766540167345e-06 0.980581211040495
"22562" "rounded" 3 2.85766540167345e-06 0.980584068705897
"22563" "rounder" 3 2.85766540167345e-06 0.980586926371299
"22566" "roundup" 3 2.85766540167345e-06 0.9805897840367
"22568" "rousseau" 3 2.85766540167345e-06 0.980592641702102
"22574" "routines" 3 2.85766540167345e-06 0.980595499367504
"22576" "rouxs" 3 2.85766540167345e-06 0.980598357032905
"22582" "rowling" 3 2.85766540167345e-06 0.980601214698307
"22586" "roxie" 3 2.85766540167345e-06 0.980604072363709
"22593" "royds" 3 2.85766540167345e-06 0.98060693002911
"22611" "rtwt" 3 2.85766540167345e-06 0.980609787694512
"22618" "rubella" 3 2.85766540167345e-06 0.980612645359914
"22623" "ruby" 3 2.85766540167345e-06 0.980615503025315
"22625" "ruched" 3 2.85766540167345e-06 0.980618360690717
"22628" "rudder" 3 2.85766540167345e-06 0.980621218356119
"22633" "rudimentary" 3 2.85766540167345e-06 0.98062407602152
"22634" "rudloe" 3 2.85766540167345e-06 0.980626933686922
"22635" "rudolf" 3 2.85766540167345e-06 0.980629791352324
"22641" "ruffhaven" 3 2.85766540167345e-06 0.980632649017725
"22643" "ruffly" 3 2.85766540167345e-06 0.980635506683127
"22644" "rug" 3 2.85766540167345e-06 0.980638364348529
"22647" "rugged" 3 2.85766540167345e-06 0.98064122201393
"22661" "rummaging" 3 2.85766540167345e-06 0.980644079679332
"22662" "rumor" 3 2.85766540167345e-06 0.980646937344734
"22663" "rumors" 3 2.85766540167345e-06 0.980649795010135
"22664" "rumour" 3 2.85766540167345e-06 0.980652652675537
"22668" "rumyum" 3 2.85766540167345e-06 0.980655510340939
"22670" "rundown" 3 2.85766540167345e-06 0.98065836800634
"22671" "runes" 3 2.85766540167345e-06 0.980661225671742
"22684" "runwalktrotswimskimove" 3 2.85766540167345e-06 0.980664083337144
"22686" "rupert" 3 2.85766540167345e-06 0.980666941002545
"22688" "ruse" 3 2.85766540167345e-06 0.980669798667947
"22702" "rustle" 3 2.85766540167345e-06 0.980672656333349
"22703" "rusty" 3 2.85766540167345e-06 0.98067551399875
"22707" "ruthys" 3 2.85766540167345e-06 0.980678371664152
"22711" "rvs" 3 2.85766540167345e-06 0.980681229329554
"22713" "rwanda" 3 2.85766540167345e-06 0.980684086994955
"22714" "rwb" 3 2.85766540167345e-06 0.980686944660357
"22719" "rylee" 3 2.85766540167345e-06 0.980689802325759
"22726" "saarah" 3 2.85766540167345e-06 0.98069265999116
"22727" "saasbased" 3 2.85766540167345e-06 0.980695517656562
"22728" "saba" 3 2.85766540167345e-06 0.980698375321964
"22729" "sabah" 3 2.85766540167345e-06 0.980701232987365
"22730" "sabam" 3 2.85766540167345e-06 0.980704090652767
"22733" "saber" 3 2.85766540167345e-06 0.980706948318169
"22740" "sachets" 3 2.85766540167345e-06 0.98070980598357
"22742" "sachs" 3 2.85766540167345e-06 0.980712663648972
"22752" "saddens" 3 2.85766540167345e-06 0.980715521314374
"22753" "saddest" 3 2.85766540167345e-06 0.980718378979775
"22756" "sadducees" 3 2.85766540167345e-06 0.980721236645177
"22764" "sadowitzs" 3 2.85766540167345e-06 0.980724094310579
"22769" "safekeeping" 3 2.85766540167345e-06 0.98072695197598
"22784" "sagging" 3 2.85766540167345e-06 0.980729809641382
"22788" "sailed" 3 2.85766540167345e-06 0.980732667306784
"22791" "sails" 3 2.85766540167345e-06 0.980735524972186
"22792" "sainsburys" 3 2.85766540167345e-06 0.980738382637587
"22806" "saleabration" 3 2.85766540167345e-06 0.980741240302989
"22812" "salesmen" 3 2.85766540167345e-06 0.980744097968391
"22813" "salespeople" 3 2.85766540167345e-06 0.980746955633792
"22815" "salfords" 3 2.85766540167345e-06 0.980749813299194
"22816" "salif" 3 2.85766540167345e-06 0.980752670964596
"22831" "saltiness" 3 2.85766540167345e-06 0.980755528629997
"22834" "saltysweet" 3 2.85766540167345e-06 0.980758386295399
"22835" "salud" 3 2.85766540167345e-06 0.980761243960801
"22839" "salvage" 3 2.85766540167345e-06 0.980764101626202
"22849" "samegender" 3 2.85766540167345e-06 0.980766959291604
"22854" "samich" 3 2.85766540167345e-06 0.980769816957006
"22861" "samplesjust" 3 2.85766540167345e-06 0.980772674622407
"22870" "samwu" 3 2.85766540167345e-06 0.980775532287809
"22872" "sanchez" 3 2.85766540167345e-06 0.980778389953211
"22874" "sanctification" 3 2.85766540167345e-06 0.980781247618612
"22875" "sanctioned" 3 2.85766540167345e-06 0.980784105284014
"22883" "sanded" 3 2.85766540167345e-06 0.980786962949416
"22885" "sandiego" 3 2.85766540167345e-06 0.980789820614817
"22887" "sanding" 3 2.85766540167345e-06 0.980792678280219
"22891" "sandrine" 3 2.85766540167345e-06 0.980795535945621
"22898" "sanford" 3 2.85766540167345e-06 0.980798393611022
"22912" "sanyukta" 3 2.85766540167345e-06 0.980801251276424
"22913" "sap" 3 2.85766540167345e-06 0.980804108941826
"22915" "sapphire" 3 2.85766540167345e-06 0.980806966607227
"22916" "sappy" 3 2.85766540167345e-06 0.980809824272629
"22917" "saps" 3 2.85766540167345e-06 0.980812681938031
"22922" "sarawak" 3 2.85766540167345e-06 0.980815539603432
"22928" "sarkozy" 3 2.85766540167345e-06 0.980818397268834
"22929" "sarkozys" 3 2.85766540167345e-06 0.980821254934236
"22931" "sartre" 3 2.85766540167345e-06 0.980824112599637
"22937" "sasha" 3 2.85766540167345e-06 0.980826970265039
"22943" "satanic" 3 2.85766540167345e-06 0.980829827930441
"22944" "satanically" 3 2.85766540167345e-06 0.980832685595842
"22948" "sated" 3 2.85766540167345e-06 0.980835543261244
"22951" "satiny" 3 2.85766540167345e-06 0.980838400926646
"22962" "satyendranath" 3 2.85766540167345e-06 0.980841258592047
"22963" "satyrs" 3 2.85766540167345e-06 0.980844116257449
"22968" "saudi" 3 2.85766540167345e-06 0.980846973922851
"22971" "sauntered" 3 2.85766540167345e-06 0.980849831588252
"22987" "saviour" 3 2.85766540167345e-06 0.980852689253654
"22988" "savitz" 3 2.85766540167345e-06 0.980855546919056
"22990" "savvier" 3 2.85766540167345e-06 0.980858404584457
"22996" "sawyer" 3 2.85766540167345e-06 0.980861262249859
"22997" "sawyers" 3 2.85766540167345e-06 0.980864119915261
"23004" "saylor" 3 2.85766540167345e-06 0.980866977580663
"23007" "saythose" 3 2.85766540167345e-06 0.980869835246064
"23013" "scaggs" 3 2.85766540167345e-06 0.980872692911466
"23014" "scalded" 3 2.85766540167345e-06 0.980875550576867
"23016" "scaled" 3 2.85766540167345e-06 0.980878408242269
"23020" "scalloped" 3 2.85766540167345e-06 0.980881265907671
"23021" "scallops" 3 2.85766540167345e-06 0.980884123573073
"23023" "scalps" 3 2.85766540167345e-06 0.980886981238474
"23024" "scam" 3 2.85766540167345e-06 0.980889838903876
"23025" "scamp" 3 2.85766540167345e-06 0.980892696569278
"23028" "scamsspam" 3 2.85766540167345e-06 0.980895554234679
"23033" "scapegoat" 3 2.85766540167345e-06 0.980898411900081
"23035" "scarab" 3 2.85766540167345e-06 0.980901269565483
"23037" "scarce" 3 2.85766540167345e-06 0.980904127230884
"23040" "scarecrow" 3 2.85766540167345e-06 0.980906984896286
"23049" "scarlet" 3 2.85766540167345e-06 0.980909842561688
"23053" "scattered" 3 2.85766540167345e-06 0.980912700227089
"23069" "schaffer" 3 2.85766540167345e-06 0.980915557892491
"23080" "schickel" 3 2.85766540167345e-06 0.980918415557893
"23084" "schirripa" 3 2.85766540167345e-06 0.980921273223294
"23090" "schlessinger" 3 2.85766540167345e-06 0.980924130888696
"23091" "schmaltz" 3 2.85766540167345e-06 0.980926988554098
"23099" "scholar" 3 2.85766540167345e-06 0.980929846219499
"23104" "schoolchildren" 3 2.85766540167345e-06 0.980932703884901
"23106" "schoolthe" 3 2.85766540167345e-06 0.980935561550303
"23109" "schreiber" 3 2.85766540167345e-06 0.980938419215704
"23116" "sciencemindedness" 3 2.85766540167345e-06 0.980941276881106
"23124" "scissors" 3 2.85766540167345e-06 0.980944134546508
"23128" "scooped" 3 2.85766540167345e-06 0.980946992211909
"23136" "scorch" 3 2.85766540167345e-06 0.980949849877311
"23144" "scorpene" 3 2.85766540167345e-06 0.980952707542713
"23147" "scorpiongetoverherestyle" 3 2.85766540167345e-06 0.980955565208114
"23152" "scortape" 3 2.85766540167345e-06 0.980958422873516
"23155" "scotlands" 3 2.85766540167345e-06 0.980961280538918
"23159" "scotts" 3 2.85766540167345e-06 0.980964138204319
"23170" "scowl" 3 2.85766540167345e-06 0.980966995869721
"23171" "scp" 3 2.85766540167345e-06 0.980969853535123
"23172" "scps" 3 2.85766540167345e-06 0.980972711200524
"23174" "scramble" 3 2.85766540167345e-06 0.980975568865926
"23178" "scrapalette" 3 2.85766540167345e-06 0.980978426531328
"23183" "scrapping" 3 2.85766540167345e-06 0.980981284196729
"23203" "screentime" 3 2.85766540167345e-06 0.980984141862131
"23207" "screwup" 3 2.85766540167345e-06 0.980986999527533
"23213" "scripted" 3 2.85766540167345e-06 0.980989857192934
"23214" "scripture" 3 2.85766540167345e-06 0.980992714858336
"23221" "scrubbie" 3 2.85766540167345e-06 0.980995572523738
"23223" "scrutiny" 3 2.85766540167345e-06 0.980998430189139
"23225" "scully" 3 2.85766540167345e-06 0.981001287854541
"23227" "sculpt" 3 2.85766540167345e-06 0.981004145519943
"23230" "scurryin" 3 2.85766540167345e-06 0.981007003185345
"23233" "sdn" 3 2.85766540167345e-06 0.981009860850746
"23237" "seabed" 3 2.85766540167345e-06 0.981012718516148
"23238" "seabirds" 3 2.85766540167345e-06 0.98101557618155
"23241" "seafoam" 3 2.85766540167345e-06 0.981018433846951
"23247" "sealants" 3 2.85766540167345e-06 0.981021291512353
"23250" "seam" 3 2.85766540167345e-06 0.981024149177754
"23251" "seamlessly" 3 2.85766540167345e-06 0.981027006843156
"23252" "seamstress" 3 2.85766540167345e-06 0.981029864508558
"23255" "searchable" 3 2.85766540167345e-06 0.98103272217396
"23262" "seas" 3 2.85766540167345e-06 0.981035579839361
"23267" "seasonally" 3 2.85766540167345e-06 0.981038437504763
"23275" "seated" 3 2.85766540167345e-06 0.981041295170165
"23281" "seattles" 3 2.85766540167345e-06 0.981044152835566
"23282" "seau" 3 2.85766540167345e-06 0.981047010500968
"23283" "sebab" 3 2.85766540167345e-06 0.98104986816637
"23288" "secluded" 3 2.85766540167345e-06 0.981052725831771
"23289" "secluding" 3 2.85766540167345e-06 0.981055583497173
"23290" "seclusion" 3 2.85766540167345e-06 0.981058441162575
"23294" "secondis" 3 2.85766540167345e-06 0.981061298827976
"23311" "secured" 3 2.85766540167345e-06 0.981064156493378
"23312" "securing" 3 2.85766540167345e-06 0.98106701415878
"23314" "seder" 3 2.85766540167345e-06 0.981069871824181
"23346" "seeyounaked" 3 2.85766540167345e-06 0.981072729489583
"23357" "seitan" 3 2.85766540167345e-06 0.981075587154985
"23363" "sejuk" 3 2.85766540167345e-06 0.981078444820386
"23368" "seldom" 3 2.85766540167345e-06 0.981081302485788
"23377" "selfabsorbed" 3 2.85766540167345e-06 0.98108416015119
"23379" "selfaggrandizement" 3 2.85766540167345e-06 0.981087017816591
"23382" "selfbelief" 3 2.85766540167345e-06 0.981089875481993
"23384" "selfconfidence" 3 2.85766540167345e-06 0.981092733147395
"23385" "selfconsciously" 3 2.85766540167345e-06 0.981095590812796
"23387" "selfdefeating" 3 2.85766540167345e-06 0.981098448478198
"23389" "selfdeprecating" 3 2.85766540167345e-06 0.9811013061436
"23391" "selfdiscipline" 3 2.85766540167345e-06 0.981104163809001
"23394" "selfflagelation" 3 2.85766540167345e-06 0.981107021474403
"23397" "selfgovernance" 3 2.85766540167345e-06 0.981109879139805
"23398" "selfgoverning" 3 2.85766540167345e-06 0.981112736805206
"23399" "selfhelp" 3 2.85766540167345e-06 0.981115594470608
"23400" "selfimmolation" 3 2.85766540167345e-06 0.98111845213601
"23405" "selfmade" 3 2.85766540167345e-06 0.981121309801411
"23406" "selfpity" 3 2.85766540167345e-06 0.981124167466813
"23407" "selfpromotion" 3 2.85766540167345e-06 0.981127025132215
"23410" "selfsame" 3 2.85766540167345e-06 0.981129882797616
"23430" "semblence" 3 2.85766540167345e-06 0.981132740463018
"23431" "semen" 3 2.85766540167345e-06 0.98113559812842
"23434" "semi" 3 2.85766540167345e-06 0.981138455793822
"23435" "semidesert" 3 2.85766540167345e-06 0.981141313459223
"23440" "seminal" 3 2.85766540167345e-06 0.981144171124625
"23441" "seminar" 3 2.85766540167345e-06 0.981147028790026
"23455" "senegal" 3 2.85766540167345e-06 0.981149886455428
"23460" "senna" 3 2.85766540167345e-06 0.98115274412083
"23465" "sensationalistic" 3 2.85766540167345e-06 0.981155601786232
"23468" "senseless" 3 2.85766540167345e-06 0.981158459451633
"23470" "sensical" 3 2.85766540167345e-06 0.981161317117035
"23472" "sensitivity" 3 2.85766540167345e-06 0.981164174782437
"23480" "sentimentality" 3 2.85766540167345e-06 0.981167032447838
"23481" "senz" 3 2.85766540167345e-06 0.98116989011324
"23484" "separated" 3 2.85766540167345e-06 0.981172747778642
"23486" "separates" 3 2.85766540167345e-06 0.981175605444043
"23494" "sequelae" 3 2.85766540167345e-06 0.981178463109445
"23498" "sequences" 3 2.85766540167345e-06 0.981181320774847
"23505" "serene" 3 2.85766540167345e-06 0.981184178440248
"23509" "sergeants" 3 2.85766540167345e-06 0.98118703610565
"23525" "serpents" 3 2.85766540167345e-06 0.981189893771052
"23535" "serveth" 3 2.85766540167345e-06 0.981192751436453
"23542" "servings" 3 2.85766540167345e-06 0.981195609101855
"23543" "servo" 3 2.85766540167345e-06 0.981198466767257
"23548" "sessiondeathlife" 3 2.85766540167345e-06 0.981201324432658
"23555" "setter" 3 2.85766540167345e-06 0.98120418209806
"23563" "settling" 3 2.85766540167345e-06 0.981207039763462
"23579" "sewalong" 3 2.85766540167345e-06 0.981209897428863
"23582" "sewingquilting" 3 2.85766540167345e-06 0.981212755094265
"23589" "sexrelated" 3 2.85766540167345e-06 0.981215612759667
"23596" "sff" 3 2.85766540167345e-06 0.981218470425068
"23600" "sfthemed" 3 2.85766540167345e-06 0.98122132809047
"23605" "shabangu" 3 2.85766540167345e-06 0.981224185755872
"23608" "shack" 3 2.85766540167345e-06 0.981227043421273
"23612" "shades" 3 2.85766540167345e-06 0.981229901086675
"23615" "shadowhunters" 3 2.85766540167345e-06 0.981232758752077
"23617" "shadowy" 3 2.85766540167345e-06 0.981235616417478
"23625" "shakespeare" 3 2.85766540167345e-06 0.98123847408288
"23626" "shakespeares" 3 2.85766540167345e-06 0.981241331748282
"23630" "shallots" 3 2.85766540167345e-06 0.981244189413683
"23632" "shallowness" 3 2.85766540167345e-06 0.981247047079085
"23634" "shallweor" 3 2.85766540167345e-06 0.981249904744487
"23639" "shameful" 3 2.85766540167345e-06 0.981252762409888
"23640" "shamefully" 3 2.85766540167345e-06 0.98125562007529
"23641" "shameless" 3 2.85766540167345e-06 0.981258477740692
"23647" "shannon" 3 2.85766540167345e-06 0.981261335406093
"23649" "shantwe" 3 2.85766540167345e-06 0.981264193071495
"23653" "shapes" 3 2.85766540167345e-06 0.981267050736897
"23657" "shaquille" 3 2.85766540167345e-06 0.981269908402298
"23659" "shard" 3 2.85766540167345e-06 0.9812727660677
"23660" "shards" 3 2.85766540167345e-06 0.981275623733102
"23667" "sharers" 3 2.85766540167345e-06 0.981278481398503
"23669" "sharia" 3 2.85766540167345e-06 0.981281339063905
"23673" "sharon" 3 2.85766540167345e-06 0.981284196729307
"23677" "sharpening" 3 2.85766540167345e-06 0.981287054394709
"23684" "shaved" 3 2.85766540167345e-06 0.98128991206011
"23687" "shawn" 3 2.85766540167345e-06 0.981292769725512
"23693" "sheas" 3 2.85766540167345e-06 0.981295627390913
"23698" "sheds" 3 2.85766540167345e-06 0.981298485056315
"23699" "sheed" 3 2.85766540167345e-06 0.981301342721717
"23701" "sheeny" 3 2.85766540167345e-06 0.981304200387119
"23702" "sheep" 3 2.85766540167345e-06 0.98130705805252
"23704" "sheesh" 3 2.85766540167345e-06 0.981309915717922
"23708" "sheffield" 3 2.85766540167345e-06 0.981312773383324
"23710" "sheidlower" 3 2.85766540167345e-06 0.981315631048725
"23712" "sheikh" 3 2.85766540167345e-06 0.981318488714127
"23716" "shelaidaha" 3 2.85766540167345e-06 0.981321346379529
"23718" "sheldrake" 3 2.85766540167345e-06 0.98132420404493
"23724" "shelleys" 3 2.85766540167345e-06 0.981327061710332
"23733" "shepherd" 3 2.85766540167345e-06 0.981329919375734
"23735" "sherbert" 3 2.85766540167345e-06 0.981332777041135
"23739" "sheriffs" 3 2.85766540167345e-06 0.981335634706537
"23752" "shhh" 3 2.85766540167345e-06 0.981338492371939
"23756" "shi" 3 2.85766540167345e-06 0.98134135003734
"23758" "shied" 3 2.85766540167345e-06 0.981344207702742
"23769" "shikaras" 3 2.85766540167345e-06 0.981347065368144
"23773" "shimmer" 3 2.85766540167345e-06 0.981349923033545
"23774" "shimmerglitter" 3 2.85766540167345e-06 0.981352780698947
"23779" "shinjuku" 3 2.85766540167345e-06 0.981355638364349
"23788" "shipwrecked" 3 2.85766540167345e-06 0.98135849602975
"23790" "shire" 3 2.85766540167345e-06 0.981361353695152
"23794" "shirtboards" 3 2.85766540167345e-06 0.981364211360554
"23802" "shivering" 3 2.85766540167345e-06 0.981367069025955
"23803" "shivvers" 3 2.85766540167345e-06 0.981369926691357
"23817" "shoesieqs" 3 2.85766540167345e-06 0.981372784356759
"23840" "shortbreads" 3 2.85766540167345e-06 0.98137564202216
"23844" "shorteared" 3 2.85766540167345e-06 0.981378499687562
"23848" "shortening" 3 2.85766540167345e-06 0.981381357352964
"23880" "shove" 3 2.85766540167345e-06 0.981384215018365
"23881" "shoved" 3 2.85766540167345e-06 0.981387072683767
"23887" "showcased" 3 2.85766540167345e-06 0.981389930349169
"23893" "showered" 3 2.85766540167345e-06 0.98139278801457
"23896" "showheather" 3 2.85766540167345e-06 0.981395645679972
"23899" "showings" 3 2.85766540167345e-06 0.981398503345374
"23907" "showtime" 3 2.85766540167345e-06 0.981401361010775
"23915" "shrink" 3 2.85766540167345e-06 0.981404218676177
"23916" "shrinking" 3 2.85766540167345e-06 0.981407076341579
"23918" "shrubbery" 3 2.85766540167345e-06 0.981409934006981
"23919" "shrug" 3 2.85766540167345e-06 0.981412791672382
"23923" "shrunken" 3 2.85766540167345e-06 0.981415649337784
"23924" "sht" 3 2.85766540167345e-06 0.981418507003185
"23935" "shurjo" 3 2.85766540167345e-06 0.981421364668587
"23943" "shying" 3 2.85766540167345e-06 0.981424222333989
"23947" "siamo" 3 2.85766540167345e-06 0.98142707999939
"23951" "sichuan" 3 2.85766540167345e-06 0.981429937664792
"23956" "sickos" 3 2.85766540167345e-06 0.981432795330194
"23957" "sickshe" 3 2.85766540167345e-06 0.981435652995596
"23958" "siddal" 3 2.85766540167345e-06 0.981438510660997
"23960" "sidebar" 3 2.85766540167345e-06 0.981441368326399
"23961" "sideboard" 3 2.85766540167345e-06 0.981444225991801
"23973" "sideways" 3 2.85766540167345e-06 0.981447083657202
"23988" "sighing" 3 2.85766540167345e-06 0.981449941322604
"23992" "sighthound" 3 2.85766540167345e-06 0.981452798988006
"23997" "sightseeing" 3 2.85766540167345e-06 0.981455656653407
"24028" "silverblue" 3 2.85766540167345e-06 0.981458514318809
"24029" "silverdollar" 3 2.85766540167345e-06 0.981461371984211
"24030" "silverish" 3 2.85766540167345e-06 0.981464229649612
"24032" "silverware" 3 2.85766540167345e-06 0.981467087315014
"24033" "silvio" 3 2.85766540167345e-06 0.981469944980416
"24043" "simons" 3 2.85766540167345e-06 0.981472802645817
"24047" "simplex" 3 2.85766540167345e-06 0.981475660311219
"24049" "simplify" 3 2.85766540167345e-06 0.981478517976621
"24060" "simultaneous" 3 2.85766540167345e-06 0.981481375642022
"24068" "sind" 3 2.85766540167345e-06 0.981484233307424
"24073" "singaporeans" 3 2.85766540167345e-06 0.981487090972826
"24076" "singersongwriter" 3 2.85766540167345e-06 0.981489948638227
"24089" "singsong" 3 2.85766540167345e-06 0.981492806303629
"24092" "sinister" 3 2.85766540167345e-06 0.981495663969031
"24099" "sins" 3 2.85766540167345e-06 0.981498521634432
"24105" "sipped" 3 2.85766540167345e-06 0.981501379299834
"24109" "sirens" 3 2.85766540167345e-06 0.981504236965236
"24111" "siria" 3 2.85766540167345e-06 0.981507094630637
"24112" "sirias" 3 2.85766540167345e-06 0.981509952296039
"24124" "sisterwhos" 3 2.85766540167345e-06 0.981512809961441
"24129" "sitemap" 3 2.85766540167345e-06 0.981515667626842
"24137" "situationemphasis" 3 2.85766540167345e-06 0.981518525292244
"24140" "sivalingam" 3 2.85766540167345e-06 0.981521382957646
"24142" "sixcourse" 3 2.85766540167345e-06 0.981524240623047
"24144" "sixlets" 3 2.85766540167345e-06 0.981527098288449
"24149" "sixteenyear" 3 2.85766540167345e-06 0.981529955953851
"24154" "sizable" 3 2.85766540167345e-06 0.981532813619252
"24159" "sizing" 3 2.85766540167345e-06 0.981535671284654
"24160" "sizzix" 3 2.85766540167345e-06 0.981538528950056
"24161" "sizzle" 3 2.85766540167345e-06 0.981541386615457
"24162" "sizzling" 3 2.85766540167345e-06 0.981544244280859
"24171" "skeet" 3 2.85766540167345e-06 0.981547101946261
"24179" "sketchy" 3 2.85766540167345e-06 0.981549959611662
"24181" "skewer" 3 2.85766540167345e-06 0.981552817277064
